entry_id,date,account_code,account_name,debit,credit,description,invoice_uuid,cost_center,approver
24,2026-04-08,5000,Gastos operativos,46213.00,0.00,Registro factura INV-00260,INV-00260,CC-100 Operaciones,Ana Ruiz 07 00000067
25,2026-06-11,1020,Bancos,0.00,65274.36,Pago factura INV-00236,INV-00236,CC-100 Operaciones,Bruno Garcia 02 00000067
26,2026-04-01,2100,Cuentas por pagar,36947.16,0.00,Pago factura INV-00118,INV-00118,CC-100 Operaciones,Bruno Garcia 02 00000067
27,2026-02-27,5000,Gastos operativos,70069.00,0.00,Registro factura INV-00369,INV-00369,CC-100 Operaciones,Carla Soto 09 00000067
28,2026-04-18,1180,IVA acreditable,3125.28,0.00,Registro factura INV-00226,INV-00226,CC-100 Operaciones,Ana Ruiz 01 00000067
29,2026-02-25,2100,Cuentas por pagar,88603.12,0.00,Pago factura INV-00024,INV-00024,CC-100 Operaciones,Bruno Garcia 02 00000067
30,2026-04-05,5000,Gastos operativos,20450.00,0.00,Registro factura INV-00304,INV-00304,CC-100 Operaciones,Elena Mora 05 00000067
31,2026-03-05,5000,Gastos operativos,44307.00,0.00,Registro factura INV-00092,INV-00092,CC-100 Operaciones,Ana Ruiz 07 00000067
32,2026-05-30,1020,Bancos,0.00,45292.20,Pago factura INV-00040,INV-00040,CC-100 Operaciones,Bruno Garcia 02 00000067
33,2026-06-02,1180,IVA acreditable,5911.84,0.00,Registro factura INV-00263,INV-00263,CC-100 Operaciones,Diego Luna 10 00000067
34,2026-02-27,1180,IVA acreditable,7002.40,0.00,Registro factura INV-00109,INV-00109,CC-100 Operaciones,Fabian Rios 06 00000067
35,2026-05-18,2100,Cuentas por pagar,68645.32,0.00,Pago factura INV-00367,INV-00367,CC-100 Operaciones,Bruno Garcia 02 00000067
36,2026-04-26,5000,Gastos operativos,90070.00,0.00,Registro factura INV-00214,INV-00214,CC-100 Operaciones,Ana Ruiz 01 00000067
37,2026-04-24,1020,Bancos,0.00,26496.72,Pago factura INV-00335,INV-00335,CC-100 Operaciones,Bruno Garcia 02 00000067
38,2026-05-16,2100,Cuentas por pagar,0.00,66575.88,Registro factura INV-00136,INV-00136,CC-100 Operaciones,Ana Ruiz 01 00000067
39,2026-06-25,1180,IVA acreditable,7586.72,0.00,Registro factura INV-00250,INV-00250,CC-100 Operaciones,Carla Soto 09 00000067
40,2026-02-13,5000,Gastos operativos,28128.00,0.00,Registro factura INV-00290,INV-00290,CC-100 Operaciones,Ana Ruiz 07 00000067
41,2026-06-06,1180,IVA acreditable,2617.28,0.00,Registro factura INV-00254,INV-00254,CC-100 Operaciones,Bruno Garcia 08 00000067
42,2026-06-25,2100,Cuentas por pagar,97477.12,0.00,Pago factura INV-00343,INV-00343,CC-100 Operaciones,Bruno Garcia 02 00000067
43,2026-03-25,1180,IVA acreditable,14215.52,0.00,Registro factura INV-00255,INV-00255,CC-100 Operaciones,Elena Mora 05 00000067
44,2026-04-27,2100,Cuentas por pagar,30556.72,0.00,Pago factura INV-00376,INV-00376,CC-100 Operaciones,Bruno Garcia 02 00000067
45,2026-01-30,5000,Gastos operativos,73389.00,0.00,Registro factura INV-00326,INV-00326,CC-100 Operaciones,Carla Soto 09 00000067
46,2026-04-23,1180,IVA acreditable,9569.76,0.00,Registro factura INV-00249,INV-00249,CC-100 Operaciones,Diego Luna 04 00000067
47,2026-06-07,2100,Cuentas por pagar,66890.24,0.00,Pago factura INV-00125,INV-00125,CC-100 Operaciones,Bruno Garcia 02 00000067
48,2026-01-21,5000,Gastos operativos,12172.00,0.00,Registro factura INV-00042,INV-00042,CC-100 Operaciones,Bruno Garcia 08 00000067
49,2026-06-23,5000,Gastos operativos,74399.00,0.00,Registro factura INV-00283,INV-00283,CC-100 Operaciones,Ana Ruiz 07 00000067
50,2026-04-17,5000,Gastos operativos,86627.00,0.00,Registro factura INV-00004,INV-00004,CC-100 Operaciones,Fabian Rios 06 00000067
51,2026-04-22,5000,Gastos operativos,64116.00,0.00,Registro factura INV-00078,INV-00078,CC-100 Operaciones,Elena Mora 05 00000067
52,2026-03-24,5000,Gastos operativos,65463.00,0.00,Registro factura INV-00172,INV-00172,CC-100 Operaciones,Diego Luna 10 00000067
53,2026-06-12,1020,Bancos,0.00,42860.84,Pago factura INV-00263,INV-00263,CC-100 Operaciones,Bruno Garcia 02 00000067
54,2026-04-30,1180,IVA acreditable,13976.00,0.00,Registro factura INV-00248,INV-00248,CC-100 Operaciones,Ana Ruiz 07 00000067
55,2026-01-23,5000,Gastos operativos,49885.00,0.00,Registro factura INV-00100,INV-00100,CC-100 Operaciones,Bruno Garcia 02 00000067
56,2026-02-08,5000,Gastos operativos,62966.00,0.00,Registro factura INV-00064,INV-00064,CC-100 Operaciones,Diego Luna 04 00000067
57,2026-05-23,2100,Cuentas por pagar,19998.40,0.00,Pago factura INV-00085,INV-00085,CC-100 Operaciones,Bruno Garcia 02 00000067
58,2026-02-28,1020,Bancos,0.00,21363.72,Pago factura INV-00075,INV-00075,CC-100 Operaciones,Bruno Garcia 02 00000067
59,2026-02-25,2100,Cuentas por pagar,67070.04,0.00,Pago factura INV-00041,INV-00041,CC-100 Operaciones,Bruno Garcia 02 00000067
60,2026-05-15,2100,Cuentas por pagar,0.00,15090.44,Registro factura INV-00197,INV-00197,CC-100 Operaciones,Diego Luna 04 00000067
61,2026-04-30,2100,Cuentas por pagar,84642.88,0.00,Pago factura INV-00147,INV-00147,CC-100 Operaciones,Bruno Garcia 02 00000067
62,2026-05-03,2100,Cuentas por pagar,0.00,93984.36,Registro factura INV-00356,INV-00356,CC-100 Operaciones,Fabian Rios 06 00000067
63,2026-06-30,1020,Bancos,0.00,55570.96,Pago factura INV-00128,INV-00128,CC-100 Operaciones,Bruno Garcia 02 00000067
64,2026-02-09,1180,IVA acreditable,3944.64,0.00,Registro factura INV-00081,INV-00081,CC-100 Operaciones,Ana Ruiz 01 00000067
65,2026-05-10,1180,IVA acreditable,3269.60,0.00,Registro factura INV-00277,INV-00277,CC-100 Operaciones,Carla Soto 03 00000067
66,2026-05-05,5000,Gastos operativos,21804.00,0.00,Registro factura INV-00242,INV-00242,CC-100 Operaciones,Bruno Garcia 02 00000067
67,2026-06-26,1180,IVA acreditable,10975.68,0.00,Registro factura INV-00310,INV-00310,CC-100 Operaciones,Bruno Garcia 08 00000067
68,2026-03-08,1020,Bancos,0.00,60781.68,Pago factura INV-00049,INV-00049,CC-100 Operaciones,Bruno Garcia 02 00000067
69,2026-02-21,5000,Gastos operativos,41594.00,0.00,Registro factura INV-00286,INV-00286,CC-100 Operaciones,Ana Ruiz 01 00000067
70,2026-03-03,5000,Gastos operativos,51834.00,0.00,Registro factura INV-00211,INV-00211,CC-100 Operaciones,Carla Soto 03 00000067
71,2026-06-10,2100,Cuentas por pagar,0.00,55061.72,Registro factura INV-00047,INV-00047,CC-100 Operaciones,Bruno Garcia 02 00000067
72,2026-03-30,5000,Gastos operativos,27957.00,0.00,Registro factura INV-00347,INV-00347,CC-100 Operaciones,Bruno Garcia 08 00000067
73,2026-04-14,1180,IVA acreditable,13660.00,0.00,Registro factura INV-00238,INV-00238,CC-100 Operaciones,Elena Mora 05 00000067
74,2026-06-15,2100,Cuentas por pagar,0.00,97477.12,Registro factura INV-00343,INV-00343,CC-100 Operaciones,Elena Mora 05 00000067
75,2026-06-30,2100,Cuentas por pagar,86302.84,0.00,Pago factura INV-00283,INV-00283,CC-100 Operaciones,Bruno Garcia 02 00000067
76,2026-06-07,5000,Gastos operativos,26641.00,0.00,Registro factura INV-00096,INV-00096,CC-100 Operaciones,Carla Soto 03 00000067
77,2026-06-20,1020,Bancos,0.00,55061.72,Pago factura INV-00047,INV-00047,CC-100 Operaciones,Bruno Garcia 02 00000067
78,2026-01-21,2100,Cuentas por pagar,23720.84,0.00,Pago factura INV-00195,INV-00195,CC-100 Operaciones,Bruno Garcia 02 00000067
79,2026-01-26,2100,Cuentas por pagar,43568.44,0.00,Pago factura INV-00217,INV-00217,CC-100 Operaciones,Bruno Garcia 02 00000067
80,2026-01-20,2100,Cuentas por pagar,96080.48,0.00,Pago factura INV-00099,INV-00099,CC-100 Operaciones,Bruno Garcia 02 00000067
81,2026-01-20,1180,IVA acreditable,14174.72,0.00,Registro factura INV-00196,INV-00196,CC-100 Operaciones,Carla Soto 03 00000067
82,2026-05-05,1180,IVA acreditable,3488.64,0.00,Registro factura INV-00242,INV-00242,CC-100 Operaciones,Bruno Garcia 02 00000067
83,2026-01-31,1020,Bancos,0.00,49015.80,Pago factura INV-00227,INV-00227,CC-100 Operaciones,Bruno Garcia 02 00000067
84,2026-04-05,1180,IVA acreditable,8599.36,0.00,Registro factura INV-00294,INV-00294,CC-100 Operaciones,Bruno Garcia 08 00000067
85,2026-05-22,2100,Cuentas por pagar,81857.72,0.00,Pago factura INV-00101,INV-00101,CC-100 Operaciones,Bruno Garcia 02 00000067
86,2026-03-24,2100,Cuentas por pagar,0.00,80084.08,Registro factura INV-00158,INV-00158,CC-100 Operaciones,Bruno Garcia 08 00000067
87,2026-03-12,2100,Cuentas por pagar,15175.58,0.00,Pago factura INV-00368,INV-00368,CC-100 Operaciones,Bruno Garcia 02 00000067
88,2026-05-10,1180,IVA acreditable,5627.04,0.00,Registro factura INV-00006,INV-00006,CC-100 Operaciones,Ana Ruiz 01 00000067
89,2026-04-18,5000,Gastos operativos,38706.00,0.00,Registro factura INV-00186,INV-00186,CC-100 Operaciones,Carla Soto 09 00000067
90,2026-01-13,2100,Cuentas por pagar,0.00,41460.72,Registro factura INV-00192,INV-00192,CC-100 Operaciones,Fabian Rios 06 00000067
91,2026-04-13,2100,Cuentas por pagar,0.00,91370.88,Registro factura INV-00306,INV-00306,CC-100 Operaciones,Diego Luna 10 00000067
92,2026-04-22,1180,IVA acreditable,8990.24,0.00,Registro factura INV-00373,INV-00373,CC-100 Operaciones,Ana Ruiz 07 00000067
93,2026-06-26,2100,Cuentas por pagar,0.00,79573.68,Registro factura INV-00310,INV-00310,CC-100 Operaciones,Bruno Garcia 08 00000067
94,2026-05-13,5000,Gastos operativos,26153.00,0.00,Registro factura INV-00029,INV-00029,CC-100 Operaciones,Diego Luna 04 00000067
95,2026-03-15,1020,Bancos,0.00,51396.12,Pago factura INV-00092,INV-00092,CC-100 Operaciones,Bruno Garcia 02 00000067
96,2026-03-05,1180,IVA acreditable,7089.12,0.00,Registro factura INV-00092,INV-00092,CC-100 Operaciones,Ana Ruiz 07 00000067
97,2026-04-08,2100,Cuentas por pagar,0.00,53607.08,Registro factura INV-00260,INV-00260,CC-100 Operaciones,Ana Ruiz 07 00000067
98,2026-02-14,5000,Gastos operativos,72114.00,0.00,Registro factura INV-00025,INV-00025,CC-100 Operaciones,Diego Luna 10 00000067
99,2026-05-18,1180,IVA acreditable,9251.20,0.00,Registro factura INV-00066,INV-00066,CC-100 Operaciones,Carla Soto 03 00000067
100,2026-02-03,1180,IVA acreditable,7914.08,0.00,Registro factura INV-00235,INV-00235,CC-100 Operaciones,Elena Mora 05 00000067
101,2026-04-15,1180,IVA acreditable,1979.84,0.00,Registro factura INV-00007,INV-00007,CC-100 Operaciones,Diego Luna 10 00000067
102,2026-06-15,2100,Cuentas por pagar,41212.48,0.00,Pago factura INV-00221,INV-00221,CC-100 Operaciones,Bruno Garcia 02 00000067
103,2026-02-08,1020,Bancos,0.00,61670.24,Pago factura INV-00194,INV-00194,CC-100 Operaciones,Bruno Garcia 02 00000067
104,2026-01-14,5000,Gastos operativos,14838.00,0.00,Registro factura INV-00280,INV-00280,CC-100 Operaciones,Carla Soto 03 00000067
105,2026-02-14,5000,Gastos operativos,91351.00,0.00,Registro factura INV-00271,INV-00271,CC-100 Operaciones,Diego Luna 04 00000067
106,2026-02-26,2100,Cuentas por pagar,97136.08,0.00,Pago factura INV-00123,INV-00123,CC-100 Operaciones,Bruno Garcia 02 00000067
107,2026-03-22,1180,IVA acreditable,4089.76,0.00,Registro factura INV-00076,INV-00076,CC-100 Operaciones,Bruno Garcia 08 00000067
108,2026-05-11,2100,Cuentas por pagar,22135.12,0.00,Pago factura INV-00026,INV-00026,CC-100 Operaciones,Bruno Garcia 02 00000067
109,2026-05-23,1020,Bancos,0.00,60739.92,Pago factura INV-00332,INV-00332,CC-100 Operaciones,Bruno Garcia 02 00000067
110,2026-03-12,1020,Bancos,0.00,68354.16,Pago factura INV-00345,INV-00345,CC-100 Operaciones,Bruno Garcia 02 00000067
111,2026-04-24,1180,IVA acreditable,7380.80,0.00,Registro factura INV-00161,INV-00161,CC-100 Operaciones,Ana Ruiz 01 00000067
112,2026-06-17,2100,Cuentas por pagar,58887.40,0.00,Pago factura INV-00199,INV-00199,CC-100 Operaciones,Bruno Garcia 02 00000067
113,2026-03-29,1020,Bancos,0.00,13926.96,Pago factura INV-00190,INV-00190,CC-100 Operaciones,Bruno Garcia 02 00000067
114,2026-06-20,2100,Cuentas por pagar,0.00,34700.24,Registro factura INV-00120,INV-00120,CC-100 Operaciones,Fabian Rios 06 00000067
115,2026-04-13,2100,Cuentas por pagar,14181.00,0.00,Pago factura INV-00357,INV-00357,CC-100 Operaciones,Bruno Garcia 02 00000067
116,2026-06-23,2100,Cuentas por pagar,0.00,86302.84,Registro factura INV-00283,INV-00283,CC-100 Operaciones,Ana Ruiz 07 00000067
117,2026-03-04,2100,Cuentas por pagar,0.00,23007.44,Registro factura INV-00107,INV-00107,CC-100 Operaciones,Diego Luna 10 00000067
118,2026-05-03,1180,IVA acreditable,12963.36,0.00,Registro factura INV-00356,INV-00356,CC-100 Operaciones,Fabian Rios 06 00000067
119,2026-06-17,1020,Bancos,0.00,30903.56,Pago factura INV-00096,INV-00096,CC-100 Operaciones,Bruno Garcia 02 00000067
120,2026-03-01,5000,Gastos operativos,35274.00,0.00,Registro factura INV-00169,INV-00169,CC-100 Operaciones,Ana Ruiz 01 00000067
121,2026-01-24,2100,Cuentas por pagar,17212.08,0.00,Pago factura INV-00280,INV-00280,CC-100 Operaciones,Bruno Garcia 02 00000067
122,2026-02-05,1180,IVA acreditable,3488.64,0.00,Registro factura INV-00142,INV-00142,CC-100 Operaciones,Carla Soto 09 00000067
123,2026-02-15,1020,Bancos,0.00,49996.00,Pago factura INV-00361,INV-00361,CC-100 Operaciones,Bruno Garcia 02 00000067
124,2026-02-17,1020,Bancos,0.00,75255.00,Pago factura INV-00179,INV-00179,CC-100 Operaciones,Bruno Garcia 02 00000067
125,2026-02-08,5000,Gastos operativos,12407.00,0.00,Registro factura INV-00178,INV-00178,CC-100 Operaciones,Fabian Rios 06 00000067
126,2026-01-26,1180,IVA acreditable,1959.04,0.00,Registro factura INV-00156,INV-00156,CC-100 Operaciones,Carla Soto 03 00000067
127,2026-06-27,1020,Bancos,0.00,83103.56,Pago factura INV-00297,INV-00297,CC-100 Operaciones,Bruno Garcia 02 00000067
128,2026-04-07,2100,Cuentas por pagar,74133.28,0.00,Pago factura INV-00062,INV-00062,CC-100 Operaciones,Bruno Garcia 02 00000067
129,2026-02-21,1020,Bancos,0.00,54492.16,Pago factura INV-00093,INV-00093,CC-100 Operaciones,Bruno Garcia 02 00000067
130,2026-04-13,2100,Cuentas por pagar,42986.12,0.00,Pago factura INV-00153,INV-00153,CC-100 Operaciones,Bruno Garcia 02 00000067
131,2026-06-09,2100,Cuentas por pagar,29096.28,0.00,Pago factura INV-00364,INV-00364,CC-100 Operaciones,Bruno Garcia 02 00000067
132,2026-03-12,2100,Cuentas por pagar,0.00,62178.32,Registro factura INV-00219,INV-00219,CC-100 Operaciones,Bruno Garcia 02 00000067
133,2026-05-10,5000,Gastos operativos,20435.00,0.00,Registro factura INV-00277,INV-00277,CC-100 Operaciones,Carla Soto 03 00000067
134,2026-05-20,5000,Gastos operativos,25110.00,0.00,Registro factura INV-00055,INV-00055,CC-100 Operaciones,Ana Ruiz 07 00000067
135,2026-05-16,1020,Bancos,0.00,93531.96,Pago factura INV-00244,INV-00244,CC-100 Operaciones,Bruno Garcia 02 00000067
136,2026-02-01,1020,Bancos,0.00,23443.60,Pago factura INV-00160,INV-00160,CC-100 Operaciones,Bruno Garcia 02 00000067
137,2026-06-22,5000,Gastos operativos,18609.00,0.00,Registro factura INV-00162,INV-00162,CC-100 Operaciones,Bruno Garcia 02 00000067
138,2026-05-25,1020,Bancos,0.00,58360.76,Pago factura INV-00183,INV-00183,CC-100 Operaciones,Bruno Garcia 02 00000067
139,2026-03-10,2100,Cuentas por pagar,0.00,72190.28,Registro factura INV-00174,INV-00174,CC-100 Operaciones,Bruno Garcia 08 00000067
140,2026-04-08,2100,Cuentas por pagar,57357.36,0.00,Pago factura INV-00130,INV-00130,CC-100 Operaciones,Bruno Garcia 02 00000067
141,2026-04-06,5000,Gastos operativos,42500.00,0.00,Registro factura INV-00021,INV-00021,CC-100 Operaciones,Bruno Garcia 08 00000067
142,2026-01-26,1180,IVA acreditable,14976.00,0.00,Registro factura INV-00033,INV-00033,CC-100 Operaciones,Ana Ruiz 01 00000067
143,2026-05-08,5000,Gastos operativos,59177.00,0.00,Registro factura INV-00367,INV-00367,CC-100 Operaciones,Carla Soto 09 00000067
144,2026-05-02,2100,Cuentas por pagar,0.00,74052.08,Registro factura INV-00237,INV-00237,CC-100 Operaciones,Carla Soto 03 00000067
145,2026-03-15,1180,IVA acreditable,8407.68,0.00,Registro factura INV-00257,INV-00257,CC-100 Operaciones,Carla Soto 03 00000067
146,2026-03-01,1180,IVA acreditable,5643.84,0.00,Registro factura INV-00169,INV-00169,CC-100 Operaciones,Ana Ruiz 01 00000067
147,2026-06-28,2100,Cuentas por pagar,0.00,96205.76,Registro factura INV-00208,INV-00208,CC-100 Operaciones,Diego Luna 10 00000067
148,2026-04-08,2100,Cuentas por pagar,0.00,49300.00,Registro factura INV-00023,INV-00023,CC-100 Operaciones,Bruno Garcia 08 00000067
149,2026-05-21,2100,Cuentas por pagar,66197.72,0.00,Pago factura INV-00072,INV-00072,CC-100 Operaciones,Bruno Garcia 02 00000067
150,2026-02-02,2100,Cuentas por pagar,0.00,96897.12,Registro factura INV-00300,INV-00300,CC-100 Operaciones,Bruno Garcia 08 00000067
151,2026-02-24,2100,Cuentas por pagar,35955.36,0.00,Pago factura INV-00056,INV-00056,CC-100 Operaciones,Bruno Garcia 02 00000067
152,2026-03-22,2080,IVA trasladado,8800.00,0.00,Reversion de venta cancelada INV-00037,INV-00037,CC-100 Operaciones,Bruno Garcia 02 00000067
153,2026-02-14,2100,Cuentas por pagar,0.00,105967.16,Registro factura INV-00271,INV-00271,CC-100 Operaciones,Diego Luna 04 00000067
154,2026-04-23,1020,Bancos,0.00,15437.28,Pago factura INV-00212,INV-00212,CC-100 Operaciones,Bruno Garcia 02 00000067
155,2026-03-19,1180,IVA acreditable,1920.96,0.00,Registro factura INV-00190,INV-00190,CC-100 Operaciones,Carla Soto 09 00000067
156,2026-02-19,1180,IVA acreditable,5210.56,0.00,Registro factura INV-00133,INV-00133,CC-100 Operaciones,Ana Ruiz 07 00000067
157,2026-03-02,2100,Cuentas por pagar,87158.92,0.00,Pago factura INV-00073,INV-00073,CC-100 Operaciones,Bruno Garcia 02 00000067
158,2026-03-30,2100,Cuentas por pagar,0.00,32430.12,Registro factura INV-00347,INV-00347,CC-100 Operaciones,Bruno Garcia 08 00000067
159,2026-06-24,2100,Cuentas por pagar,16491.72,0.00,Pago factura INV-00094,INV-00094,CC-100 Operaciones,Bruno Garcia 02 00000067
160,2026-05-06,1020,Bancos,0.00,95626.92,Pago factura INV-00134,INV-00134,CC-100 Operaciones,Bruno Garcia 02 00000067
161,2026-03-14,5000,Gastos operativos,52241.00,0.00,Registro factura INV-00090,INV-00090,CC-100 Operaciones,Diego Luna 04 00000067
162,2026-05-01,2100,Cuentas por pagar,0.00,21828.88,Registro factura INV-00071,INV-00071,CC-100 Operaciones,Fabian Rios 06 00000067
163,2026-01-23,1020,Bancos,0.00,19998.40,Pago factura INV-00330,INV-00330,CC-100 Operaciones,Bruno Garcia 02 00000067
164,2026-02-10,1020,Bancos,0.00,77062.28,Pago factura INV-00207,INV-00207,CC-100 Operaciones,Bruno Garcia 02 00000067
165,2026-03-15,2100,Cuentas por pagar,0.00,60955.68,Registro factura INV-00257,INV-00257,CC-100 Operaciones,Carla Soto 03 00000067
166,2026-03-27,2100,Cuentas por pagar,0.00,74564.80,Registro factura INV-00027,INV-00027,CC-100 Operaciones,Carla Soto 09 00000067
167,2026-04-24,2100,Cuentas por pagar,26496.72,0.00,Pago factura INV-00335,INV-00335,CC-100 Operaciones,Bruno Garcia 02 00000067
168,2026-04-16,2100,Cuentas por pagar,49300.00,0.00,Pago factura INV-00021,INV-00021,CC-100 Operaciones,Bruno Garcia 02 00000067
169,2026-02-14,2100,Cuentas por pagar,0.00,35955.36,Registro factura INV-00056,INV-00056,CC-100 Operaciones,Fabian Rios 06 00000067
170,2026-02-20,1180,IVA acreditable,10139.04,0.00,Registro factura INV-00331,INV-00331,CC-100 Operaciones,Diego Luna 04 00000067
171,2026-03-31,1180,IVA acreditable,14321.28,0.00,Registro factura INV-00089,INV-00089,CC-100 Operaciones,Carla Soto 03 00000067
172,2026-04-05,2100,Cuentas por pagar,0.00,49996.00,Registro factura INV-00224,INV-00224,CC-100 Operaciones,Ana Ruiz 07 00000067
173,2026-06-30,2100,Cuentas por pagar,108848.60,0.00,Pago factura INV-00067,INV-00067,CC-100 Operaciones,Bruno Garcia 02 00000067
174,2026-04-29,2100,Cuentas por pagar,36694.28,0.00,Pago factura INV-00311,INV-00311,CC-100 Operaciones,Bruno Garcia 02 00000067
175,2026-05-01,2100,Cuentas por pagar,81201.16,0.00,Pago factura INV-00261,INV-00261,CC-100 Operaciones,Bruno Garcia 02 00000067
176,2026-06-11,2100,Cuentas por pagar,65274.36,0.00,Pago factura INV-00236,INV-00236,CC-100 Operaciones,Bruno Garcia 02 00000067
177,2026-05-26,2100,Cuentas por pagar,66575.88,0.00,Pago factura INV-00136,INV-00136,CC-100 Operaciones,Bruno Garcia 02 00000067
178,2026-01-21,1180,IVA acreditable,0.00,3600.00,Reversion de factura cancelada INV-00187,INV-00187,CC-100 Operaciones,Bruno Garcia 02 00000067
179,2026-06-20,1020,Bancos,0.00,97069.96,Pago factura INV-00243,INV-00243,CC-100 Operaciones,Bruno Garcia 02 00000067
180,2026-03-25,2100,Cuentas por pagar,0.00,66232.52,Registro factura INV-00060,INV-00060,CC-100 Operaciones,Ana Ruiz 07 00000067
181,2026-02-26,2100,Cuentas por pagar,0.00,69286.80,Registro factura INV-00247,INV-00247,CC-100 Operaciones,Bruno Garcia 02 00000067
182,2026-02-06,1020,Bancos,0.00,50047.04,Pago factura INV-00337,INV-00337,CC-100 Operaciones,Bruno Garcia 02 00000067
183,2026-04-01,1180,IVA acreditable,3806.56,0.00,Registro factura INV-00333,INV-00333,CC-100 Operaciones,Bruno Garcia 02 00000067
184,2026-06-28,5000,Gastos operativos,75712.00,0.00,Registro factura INV-00359,INV-00359,CC-100 Operaciones,Bruno Garcia 08 00000067
185,2026-06-14,2100,Cuentas por pagar,0.00,69480.52,Registro factura INV-00059,INV-00059,CC-100 Operaciones,Diego Luna 10 00000067
186,2026-01-30,1050,Cuentas por cobrar,44080.00,0.00,Registro venta INV-00112,INV-00112,CC-100 Operaciones,Bruno Garcia 02 00000067
187,2026-06-10,1020,Bancos,0.00,28357.36,Pago factura INV-00165,INV-00165,CC-100 Operaciones,Bruno Garcia 02 00000067
188,2026-06-01,2100,Cuentas por pagar,0.00,65274.36,Registro factura INV-00236,INV-00236,CC-100 Operaciones,Elena Mora 05 00000067
189,2026-06-04,2100,Cuentas por pagar,0.00,34764.04,Registro factura INV-00005,INV-00005,CC-100 Operaciones,Fabian Rios 06 00000067
190,2026-02-26,1180,IVA acreditable,8383.68,0.00,Registro factura INV-00049,INV-00049,CC-100 Operaciones,Diego Luna 10 00000067
191,2026-02-12,1180,IVA acreditable,14145.60,0.00,Registro factura INV-00328,INV-00328,CC-100 Operaciones,Bruno Garcia 02 00000067
192,2026-06-15,1180,IVA acreditable,13445.12,0.00,Registro factura INV-00343,INV-00343,CC-100 Operaciones,Elena Mora 05 00000067
193,2026-06-16,2100,Cuentas por pagar,18975.28,0.00,Pago factura INV-00254,INV-00254,CC-100 Operaciones,Bruno Garcia 02 00000067
